type,t_start_sec,t_end_sec,duration_sec
exhale,14.68,14.86,0.17999999999999972
exhale,15.34,15.84,0.5
exhale,16.36,16.52,0.16000000000000014
exhale,17.34,17.46,0.120000000000001
exhale,17.900000000000002,18.06,0.1599999999999966
exhale,19.5,19.68,0.17999999999999972
exhale,21.04,21.2,0.16000000000000014
exhale,21.900000000000002,22.16,0.259999999999998
exhale,22.6,22.78,0.17999999999999972
exhale,23.2,23.7,0.5
exhale,24.080000000000002,24.240000000000002,0.16000000000000014
exhale,25.6,25.740000000000002,0.14000000000000057
exhale,26.76,26.88,0.11999999999999744
exhale,27.240000000000002,27.400000000000002,0.16000000000000014
exhale,28.82,28.98,0.16000000000000014
exhale,30.38,30.54,0.16000000000000014
exhale,31.1,31.36,0.259999999999998
exhale,32.06,32.24,0.17999999999999972
exhale,32.96,33.1,0.14000000000000057
exhale,33.78,33.94,0.1599999999999966
exhale,35.34,35.5,0.1599999999999966
exhale,37.14,37.28,0.14000000000000057
exhale,37.86,37.96,0.10000000000000142
exhale,38.84,38.980000000000004,0.14000000000000057
exhale,40.42,40.56,0.14000000000000057
exhale,42.06,42.24,0.17999999999999972
exhale,42.76,43.22,0.46000000000000085
exhale,43.76,43.92,0.1600000000000037
exhale,44.44,44.82,0.38000000000000256
exhale,45.14,45.28,0.14000000000000057
exhale,45.82,45.96,0.14000000000000057
exhale,46.74,46.9,0.1599999999999966
exhale,48.36,48.54,0.17999999999999972
exhale,49.1,49.36,0.259999999999998
exhale,50.1,50.24,0.14000000000000057
exhale,51.94,52.08,0.14000000000000057
exhale,52.84,53.120000000000005,0.28000000000000114
exhale,53.78,53.94,0.1599999999999966
exhale,55.4,55.58,0.17999999999999972
exhale,56.300000000000004,56.52,0.21999999999999886
exhale,57.32,57.480000000000004,0.1600000000000037
exhale,58.06,58.26,0.19999999999999574
exhale,59.04,59.2,0.1600000000000037
wheeze_candidate,1.664,1.92,0.256
wheeze_candidate,3.2,3.712,0.512
wheeze_candidate,4.992,5.248,0.2560000000000002
wheeze_candidate,6.528,6.912,0.38400000000000034
wheeze_candidate,8.192,8.448,0.2560000000000002
wheeze_candidate,9.984,10.24,0.2560000000000002
wheeze_candidate,11.52,11.776,0.2560000000000002
wheeze_candidate,13.184,13.44,0.2560000000000002
wheeze_candidate,14.848,15.104,0.25599999999999845
wheeze_candidate,15.872,16.128,0.2560000000000002
wheeze_candidate,16.512,16.896,0.38400000000000034
wheeze_candidate,18.048,18.56,0.5120000000000005
wheeze_candidate,19.584,19.968,0.38400000000000034
wheeze_candidate,21.12,21.376,0.2560000000000002
wheeze_candidate,22.144,22.4,0.2560000000000002
wheeze_candidate,23.424,23.68,0.2560000000000002
wheeze_candidate,24.064,24.448,0.38400000000000034
wheeze_candidate,25.728,25.984,0.2560000000000002
wheeze_candidate,27.392,27.648,0.2560000000000002
wheeze_candidate,28.928,29.184,0.2560000000000002
wheeze_candidate,30.464,30.72,0.2560000000000002
wheeze_candidate,33.92,34.304,0.38400000000000034
wheeze_candidate,35.456,35.712,0.2560000000000002
wheeze_candidate,37.248,37.504,0.2560000000000002
wheeze_candidate,38.912,39.168,0.2560000000000002
wheeze_candidate,39.552,39.808,0.2560000000000002
wheeze_candidate,40.576,40.832,0.2560000000000002
wheeze_candidate,42.24,42.496,0.2560000000000002
wheeze_candidate,43.904,44.16,0.2559999999999931
wheeze_candidate,44.672,44.928,0.2560000000000002
wheeze_candidate,45.312,45.568,0.2560000000000002
wheeze_candidate,46.848,47.104,0.2560000000000002
wheeze_candidate,48.512,48.896,0.38400000000000034
wheeze_candidate,50.176,50.432,0.2560000000000002
wheeze_candidate,52.096,52.352,0.2560000000000002
wheeze_candidate,53.888,54.144,0.2560000000000002
wheeze_candidate,55.552,55.936,0.38400000000000034
wheeze_candidate,57.472,57.728,0.2560000000000002
wheeze_candidate,59.136,59.392,0.2560000000000002
wheeze_candidate,59.648,59.904,0.2560000000000002
