epoch,train_loss,val_macro_recall_raw,per_class_recall_raw,secs
40,0.8824450492858886,0.4791443849997267,"[0.941176470532872, 0.9999999999285715, 0.4545454545371901, 0.0, 0.0]",0.008309125900268555
41,0.8780396580696106,0.4791443849997267,"[0.941176470532872, 0.9999999999285715, 0.4545454545371901, 0.0, 0.0]",0.007325172424316406
42,0.8366905689239502,0.4791443849997267,"[0.941176470532872, 0.9999999999285715, 0.4545454545371901, 0.0, 0.0]",0.007561922073364258
43,0.7527857542037963,0.4791443849997267,"[0.941176470532872, 0.9999999999285715, 0.4545454545371901, 0.0, 0.0]",0.006629228591918945
44,0.807579505443573,0.4791443849997267,"[0.941176470532872, 0.9999999999285715, 0.4545454545371901, 0.0, 0.0]",0.007013559341430664
45,0.7695473909378052,0.4791443849997267,"[0.941176470532872, 0.9999999999285715, 0.4545454545371901, 0.0, 0.0]",0.0056459903717041016
46,0.8242973923683167,0.4791443849997267,"[0.941176470532872, 0.9999999999285715, 0.4545454545371901, 0.0, 0.0]",0.005639553070068359
47,0.8224974274635315,0.4791443849997267,"[0.941176470532872, 0.9999999999285715, 0.4545454545371901, 0.0, 0.0]",0.00753331184387207
48,0.7716000556945801,0.4755080213634292,"[0.941176470532872, 0.9999999999285715, 0.4363636363557025, 0.0, 0.0]",0.007323741912841797
49,0.8038177728652954,0.4755080213634292,"[0.941176470532872, 0.9999999999285715, 0.4363636363557025, 0.0, 0.0]",0.005645036697387695
50,0.7982038140296936,0.4755080213634292,"[0.941176470532872, 0.9999999999285715, 0.4363636363557025, 0.0, 0.0]",0.005946159362792969
51,0.829817283153534,0.4755080213634292,"[0.941176470532872, 0.9999999999285715, 0.4363636363557025, 0.0, 0.0]",0.006256580352783203
52,0.7971794486045838,0.4755080213634292,"[0.941176470532872, 0.9999999999285715, 0.4363636363557025, 0.0, 0.0]",0.005697727203369141
53,0.7405733585357666,0.4755080213634292,"[0.941176470532872, 0.9999999999285715, 0.4363636363557025, 0.0, 0.0]",0.006435871124267578
54,0.7530524849891662,0.4755080213634292,"[0.941176470532872, 0.9999999999285715, 0.4363636363557025, 0.0, 0.0]",0.0056040287017822266
55,0.863576328754425,0.4791443849997267,"[0.941176470532872, 0.9999999999285715, 0.4545454545371901, 0.0, 0.0]",0.005929231643676758
56,0.7720612168312073,0.4791443849997267,"[0.941176470532872, 0.9999999999285715, 0.4545454545371901, 0.0, 0.0]",0.0056171417236328125
57,0.7424799680709839,0.48278074863602427,"[0.941176470532872, 0.9999999999285715, 0.4727272727186777, 0.0, 0.0]",0.0058956146240234375
58,0.801815414428711,0.48278074863602427,"[0.941176470532872, 0.9999999999285715, 0.4727272727186777, 0.0, 0.0]",0.008561849594116211
59,0.7650794744491577,0.48278074863602427,"[0.941176470532872, 0.9999999999285715, 0.4727272727186777, 0.0, 0.0]",0.00836038589477539
60,0.7978149652481079,0.48278074863602427,"[0.941176470532872, 0.9999999999285715, 0.4727272727186777, 0.0, 0.0]",0.006977558135986328
