file_path,filename,preprocessing,rms,zcr,spectral_flatness,kurtosis,skewness,logmel_0,logmel_1,logmel_2,logmel_3,logmel_4,logmel_5,logmel_6,logmel_7,logmel_8,logmel_9,logmel_10,logmel_11,logmel_12,logmel_13,logmel_14,logmel_15,logmel_16,logmel_17,logmel_18,logmel_19,logmel_20,logmel_21,logmel_22,logmel_23,logmel_24,logmel_25,logmel_26,logmel_27,logmel_28,logmel_29,logmel_30,logmel_31,logmel_32,logmel_33,logmel_34,logmel_35,logmel_36,logmel_37,logmel_38,logmel_39,logmel_40,logmel_41,logmel_42,logmel_43,logmel_44,logmel_45,logmel_46,logmel_47,logmel_48,logmel_49,logmel_50,logmel_51,logmel_52,logmel_53,logmel_54,logmel_55,logmel_56,logmel_57,logmel_58,logmel_59,logmel_60,logmel_61,logmel_62,logmel_63,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS003_6/WEBSS-003 TP7_60sec.wav,WEBSS-003 TP7_60sec.wav,peak_normalize,0.030042281,0.017159598214285716,2.0657711e-07,2125.4912874591882,3.5812150186567164,5.910623,1.9323392,-3.44039,-7.562198,-10.934187,-13.335378,-15.435256,-16.82482,-16.875505,-16.980501,-18.504429,-20.371115,-21.430704,-22.30808,-22.776737,-22.716139,-21.713676,-22.178188,-22.895893,-24.34684,-26.067255,-27.335419,-28.131834,-29.24557,-30.718561,-31.680815,-32.849762,-33.796635,-34.87364,-36.207623,-37.537144,-39.042698,-39.800365,-40.832973,-44.793213,-58.385296,-59.333073,-59.334423,-59.335205,-59.335903,-59.336525,-59.337105,-59.337646,-59.33816,-59.338654,-59.339127,-59.339584,-59.34002,-59.340443,-59.34085,-59.341244,-59.341618,-59.341984,-59.342327,-59.34265,-59.34296,-59.34325,-59.343517,-59.343758,-59.343975,-59.344116,-59.344193,-59.34425,-59.34429,-433.97687,193.1158,46.593315,-9.719432,17.344503,29.488739,9.845261,5.407017,16.120964,11.032614,-0.96579415,2.8952286,10.486722
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS003_6/WEBSS-003 TP1_60sec.wav,WEBSS-003 TP1_60sec.wav,peak_normalize,0.074543744,0.014088579840751599,6.9292963e-07,2219.641659864739,1.5667815706623134,12.93515,8.468282,5.4790344,1.8803875,-1.7788067,-4.5087886,-5.7721715,-6.5295534,-8.57234,-10.492541,-12.002076,-12.891139,-13.793312,-14.917712,-15.531093,-15.575037,-15.903357,-16.63298,-17.18921,-18.044264,-18.24077,-18.625542,-19.304028,-20.797775,-22.80182,-24.477884,-25.831955,-26.68342,-26.940086,-27.450047,-28.068277,-28.886988,-30.198017,-31.11145,-34.48172,-49.642387,-50.402927,-50.406216,-50.40878,-50.41099,-50.412952,-50.41474,-50.416405,-50.41793,-50.41892,-50.41986,-50.420753,-50.421608,-50.422432,-50.423218,-50.423916,-50.42439,-50.424572,-50.424747,-50.424915,-50.425068,-50.425217,-50.425346,-50.425472,-50.425583,-50.425674,-50.425747,-50.425808,-50.425846,-342.22852,192.48038,45.631325,-6.841093,21.96685,30.022852,6.8065786,3.4248881,14.813104,7.5636563,-4.274997,3.2393968,11.723362
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS003_6/WEBSS-003 TP6_60sec.wav,WEBSS-003 TP6_60sec.wav,peak_normalize,0.072053514,0.012181003464818763,1.4884481e-06,2029.8200464960355,4.390431873833955,14.525259,8.56797,2.5413895,-0.6687078,-4.750914,-8.209983,-9.796879,-11.084778,-9.804473,-10.254823,-12.388232,-13.965494,-15.509755,-16.677746,-16.709799,-16.91593,-16.510992,-17.488573,-17.249392,-18.276325,-20.214485,-21.04401,-22.224277,-24.251188,-25.678005,-26.256336,-27.687578,-29.160427,-30.267803,-31.252272,-32.303913,-34.006084,-35.404404,-36.546825,-40.390034,-45.113365,-45.130314,-45.132862,-45.134613,-45.136127,-45.137463,-45.138172,-45.13875,-45.13929,-45.139805,-45.1401,-45.14034,-45.140564,-45.14078,-45.14099,-45.14119,-45.141384,-45.14157,-45.141747,-45.14191,-45.142067,-45.142216,-45.14235,-45.142475,-45.142582,-45.142673,-45.142754,-45.14281,-45.14285,-336.10873,163.34886,55.400795,2.2335222,12.213626,24.407923,15.479149,8.821914,12.020487,10.294368,3.9187174,4.7827606,9.579356
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS002_3/WEBSS-002 TP 3_60sec.wav,WEBSS-002 TP 3_60sec.wav,peak_normalize,0.062376507,0.00936193405183902,1.8452657e-06,2083.8367063607743,4.442084013526119,12.8006525,5.825294,-0.9459082,-5.1903524,-7.8521185,-9.740201,-11.724445,-14.918264,-17.442276,-19.714283,-22.732718,-25.666035,-27.63199,-28.649855,-29.239489,-29.6899,-29.754414,-29.502338,-29.124609,-28.932938,-28.47508,-28.12722,-28.018486,-27.455685,-26.931572,-26.514717,-27.041111,-28.162373,-29.276266,-30.869127,-33.23911,-36.22515,-38.310894,-39.73237,-43.549324,-46.664383,-46.68659,-46.687626,-46.688446,-46.689167,-46.689808,-46.690403,-46.69096,-46.691486,-46.69199,-46.69247,-46.692936,-46.69338,-46.69381,-46.69422,-46.69462,-46.695,-46.695362,-46.695713,-46.695942,-46.696095,-46.69624,-46.696377,-46.6965,-46.69661,-46.696705,-46.696777,-46.69684,-46.696873,-360.88586,121.27958,51.769363,21.777342,33.87606,39.30747,19.556309,1.2168385,2.0976155,8.474571,6.5878925,2.281693,3.5208392
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS002_3/WEBSS-002 TP 4_60sec.wav,WEBSS-002 TP 4_60sec.wav,peak_normalize,0.105061345,0.007993393107009595,1.5571662e-07,1836.1704356634796,3.4319977262126864,16.962412,9.079638,1.785908,-2.6331015,-4.749887,-6.8279834,-9.883998,-12.978996,-15.220077,-17.992716,-21.244432,-24.088179,-26.423887,-28.152199,-29.204842,-30.22279,-31.206131,-31.806725,-32.051937,-32.569122,-32.648403,-32.679295,-32.428474,-31.378984,-30.363102,-29.745815,-29.457521,-30.144115,-31.441864,-33.968594,-36.379055,-38.38403,-39.758263,-40.618137,-43.981167,-46.32826,-46.331078,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-46.331726,-371.607,131.08301,65.78123,33.73625,37.815823,36.49736,15.920221,0.40180647,3.6440592,10.854102,8.784598,3.1837833,2.7394404
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS002_3/WEBSS-002 TP 2_60sec.wav,WEBSS-002 TP 2_60sec.wav,peak_normalize,0.03140901,0.010581075509728146,7.9449217e-07,2052.6789878731342,3.99443213619403,3.6792326,-2.8068187,-9.648958,-13.701915,-14.988506,-17.298174,-20.757696,-23.427505,-25.421333,-27.85744,-30.034657,-32.334854,-33.926003,-35.055714,-35.568554,-35.985073,-36.89721,-37.58265,-38.16418,-38.31311,-38.830536,-38.86278,-38.723557,-38.649696,-38.63753,-38.61155,-38.867245,-39.36618,-39.545677,-40.94246,-42.54372,-43.96352,-44.92514,-45.233376,-46.213936,-47.02143,-47.023056,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-47.023155,-405.87927,79.03375,54.28565,36.453346,29.875816,24.96798,16.39539,8.850241,6.55082,6.858774,5.8831,3.9528842,3.2965527
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS006_12/WEBSS-006 TP6_60sec.wav,WEBSS-006 TP6_60sec.wav,peak_normalize,0.0701374,0.009037367570628998,1.07239e-06,1453.9790367012592,4.786431611473881,7.2381124,-2.7530956,-10.412287,-14.10937,-17.18834,-19.544762,-22.17592,-23.886814,-25.129505,-26.461514,-27.212503,-27.41964,-28.188984,-29.217222,-30.277433,-31.543453,-33.129303,-35.292366,-37.333412,-38.993946,-40.26057,-41.198692,-41.997936,-42.49578,-42.63804,-43.085308,-43.47618,-43.572895,-43.647503,-43.762615,-43.85687,-43.916668,-43.91146,-44.002014,-44.169086,-44.57484,-44.68565,-44.686676,-44.687485,-44.688198,-44.68865,-44.68895,-44.689224,-44.689484,-44.68973,-44.689972,-44.69021,-44.690422,-44.69064,-44.69085,-44.69104,-44.69123,-44.691414,-44.69159,-44.69169,-44.69169,-44.69169,-44.69169,-44.69169,-44.69169,-44.69169,-44.69169,-44.69169,-44.69169,-415.39026,89.454765,62.86705,37.085617,20.526474,12.718366,11.071459,12.9735985,14.632869,13.435209,10.394902,7.7206793,5.88898
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS006_12/WEBSS-006 TP11_60sec.wav,WEBSS-006 TP11_60sec.wav,peak_normalize,0.10715959,0.006179777035581023,5.8264245e-06,1224.9764058127332,3.454954232742537,16.173399,5.0005574,-3.580357,-8.420895,-12.565446,-15.269933,-17.427336,-19.118567,-20.360832,-21.54563,-23.114729,-24.236555,-25.499346,-27.481306,-29.668104,-30.983112,-31.537754,-32.085438,-33.44516,-36.4239,-38.46698,-39.97226,-41.258663,-41.01963,-41.607975,-43.96133,-44.9932,-45.41972,-45.69063,-46.19731,-46.57137,-46.9703,-47.230797,-47.409893,-48.14835,-48.701073,-48.78234,-48.785564,-48.78726,-48.788734,-48.790035,-48.791237,-48.792187,-48.792717,-48.79323,-48.793713,-48.79418,-48.794624,-48.79506,-48.795475,-48.795876,-48.796257,-48.796623,-48.796974,-48.79731,-48.797615,-48.79791,-48.798183,-48.798424,-48.79864,-48.798832,-48.79898,-48.7991,-48.799175,-413.81516,118.23038,78.44794,42.05673,22.145073,15.464547,14.487658,14.997118,14.757889,12.772561,10.292456,8.983163,8.600065
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS006_12/WEBSS-006 TP1_60sec.wav,WEBSS-006 TP1_60sec.wav,peak_normalize,0.09894004,0.007408288496135395,1.5778148e-06,1516.242821536847,3.1335631413246268,15.365584,0.37029442,-5.179001,-7.5346394,-10.372582,-12.123415,-13.93407,-16.424168,-18.0209,-18.492111,-18.990252,-20.64198,-21.897017,-22.872257,-24.297953,-26.186546,-28.226063,-30.037355,-31.628136,-32.94675,-34.44006,-35.520172,-36.60228,-37.601868,-38.635387,-39.394363,-40.215588,-41.033585,-41.79335,-42.529884,-43.427,-44.269096,-44.70893,-45.290707,-47.351128,-48.21787,-48.223766,-48.227066,-48.229645,-48.231884,-48.233864,-48.23568,-48.237137,-48.23821,-48.239227,-48.240192,-48.24111,-48.24199,-48.24283,-48.243607,-48.24402,-48.24442,-48.244793,-48.245155,-48.2455,-48.24582,-48.24612,-48.246395,-48.246643,-48.246864,-48.24706,-48.247215,-48.247334,-48.24741,-386.85428,118.86195,74.019424,34.46834,15.19133,10.709778,10.66602,10.967368,11.325691,10.982263,9.519961,7.809463,6.5197687
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS006_12/WEBSS-006 TP7_60sec.wav,WEBSS-006 TP7_60sec.wav,peak_normalize,0.051196333,0.010529800772921108,3.0121644e-06,1370.0385705748602,4.8036489913712686,7.913732,-1.4726785,-6.463016,-9.469845,-12.385705,-14.78384,-17.69791,-20.18453,-21.335293,-22.309238,-23.052193,-23.952822,-25.143963,-25.885878,-27.708055,-29.245169,-31.250568,-34.191845,-36.178596,-38.329517,-39.9068,-41.270935,-42.14173,-42.797825,-43.455807,-43.626507,-43.94586,-43.84909,-43.936005,-44.068756,-44.248093,-44.35846,-44.45097,-44.49004,-44.591125,-44.83109,-44.857796,-44.85879,-44.859226,-44.859608,-44.85995,-44.860268,-44.860558,-44.860832,-44.861095,-44.861343,-44.861588,-44.861816,-44.8619,-44.8619,-44.8619,-44.8619,-44.8619,-44.8619,-44.8619,-44.8619,-44.8619,-44.8619,-44.8619,-44.8619,-44.8619,-44.8619,-44.8619,-44.8619,-406.08554,102.24593,72.297615,40.848564,19.00977,8.923128,7.6417665,10.577497,12.950025,12.076133,8.83752,5.6858783,3.825415
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS006_12/WEBSS-006 TP10_60sec.wav,WEBSS-006 TP10_60sec.wav,peak_normalize,0.054049905,0.01014823344216418,3.4354053e-07,1212.3273707147855,3.6730410447761193,7.2128744,-1.6865911,-6.575688,-10.84334,-13.739935,-16.498848,-18.059742,-19.510324,-21.37846,-23.032204,-24.653326,-24.600725,-25.283337,-27.283945,-30.027685,-32.35268,-34.373806,-36.180637,-38.33653,-40.31031,-41.76604,-42.799316,-43.371338,-43.776985,-44.18705,-44.576607,-44.698486,-44.79362,-44.88964,-45.03665,-45.12823,-45.24653,-45.318447,-45.349518,-45.5001,-45.75076,-45.791077,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-45.791462,-405.5551,95.02392,69.62217,42.301624,22.067577,10.984,7.5136623,8.788132,11.051399,11.4549055,9.816949,7.5529747,5.6154833
