file_path,filename,original_filename,segment_index,logmel_0,logmel_1,logmel_2,logmel_3,logmel_4,logmel_5,logmel_6,logmel_7,logmel_8,logmel_9,logmel_10,logmel_11,logmel_12,logmel_13,logmel_14,logmel_15,logmel_16,logmel_17,logmel_18,logmel_19,logmel_20,logmel_21,logmel_22,logmel_23,logmel_24,logmel_25,logmel_26,logmel_27,logmel_28,logmel_29,logmel_30,logmel_31,logmel_32,logmel_33,logmel_34,logmel_35,logmel_36,logmel_37,logmel_38,logmel_39,logmel_40,logmel_41,logmel_42,logmel_43,logmel_44,logmel_45,logmel_46,logmel_47,logmel_48,logmel_49,logmel_50,logmel_51,logmel_52,logmel_53,logmel_54,logmel_55,logmel_56,logmel_57,logmel_58,logmel_59,logmel_60,logmel_61,logmel_62,logmel_63
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP003_WWS_1.wav,KP003_WWS_1_seg3,KP003_WWS_1.wav,2,-68.33731999309079,-51.38128470755046,-48.26469500245598,-50.326897739000614,-52.510786462630676,-56.32966309415795,-59.548401400601534,-60.358637855769906,-61.178529177212944,-61.805586814132006,-61.89457077081714,-62.48603959484727,-64.46522994044848,-66.3825704434547,-67.32332596457806,-67.26787896192461,-67.8263214236354,-68.54985431761428,-69.10842005063428,-69.34672387842234,-71.05321831209169,-71.40090068084028,-72.28812850195887,-72.97881446289881,-73.56191827411936,-74.08426218326981,-74.43060987715357,-74.43474426442084,-74.93763301513843,-75.06600159972243,-75.58539087683774,-75.83355325164416,-76.34691306160424,-77.08279440218683,-78.57660853962827,-79.92813770117374,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H002.wav,H002_seg1,H002.wav,0,-34.6757110311715,-16.81114813914055,-13.677833679379406,-16.498546787432378,-20.39913167871184,-24.582266848318707,-28.09163348501712,-30.71138719027298,-32.99185619438965,-34.78479524979055,-36.888846485857506,-38.34457097715047,-39.37780276085093,-40.23962327673531,-41.37883392367022,-42.24030182817992,-43.182493516180635,-44.00218971302151,-44.40715849046698,-44.689776955194944,-45.23029492941105,-45.86613262960378,-46.49417940939385,-47.329439638701274,-47.87319190012864,-48.33712293557436,-48.60971520558456,-48.79243620593576,-48.847911443272174,-48.76988720632961,-49.007319020612684,-49.51826034915719,-50.38140364028902,-51.199682280071386,-55.297447845346944,-73.81290324675874,-79.87421736907518,-79.89463817969487,-79.91268819084013,-79.92948075241392,-79.94283203636188,-79.95435952854723,-79.96429210741141,-79.97273115160921,-79.97988017349918,-79.98328781004692,-79.98590599146378,-79.98818998381051,-79.99022008094425,-79.9920457639115,-79.99369002308383,-79.99521054372322,-79.99660220744178,-79.9978839745079,-79.99907458764385,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H002.wav,H002_seg2,H002.wav,1,-52.44896579925359,-34.290411659916316,-30.95654630527209,-33.256754762230926,-36.78532207451461,-40.62652700108395,-44.23901458016961,-47.0765834277555,-49.08272658770886,-50.78364795304695,-52.490970341834824,-53.90760475825385,-55.21112092130079,-55.88042459504151,-56.944621794999826,-58.12344142733742,-58.97439192035478,-60.12342351725104,-60.50540093574475,-61.00597924427713,-61.59816351182315,-62.06349618475507,-63.019635821847054,-63.620252108770586,-64.34457530290408,-64.6644537853751,-64.94983776495056,-65.18153831390495,-65.34831821276795,-65.42957562749855,-65.79124107321856,-66.38782227282056,-67.10199814000558,-68.4453469600123,-72.74484052621766,-79.92535228442112,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H002.wav,H002_seg3,H002.wav,2,-32.02541208815004,-14.218664618150797,-11.058785890144787,-13.617915947282638,-17.511406779559856,-21.601525792689454,-25.217201411802936,-28.118042571877776,-30.31438881406362,-32.19482789046296,-34.074186476280666,-35.5479784176555,-36.671080674927715,-37.31973960701303,-38.26798917339976,-38.96285513281157,-39.99734897184286,-40.837053577765744,-41.586188612429,-42.088336152481695,-42.68818714614646,-43.169472513150026,-43.890866830426994,-44.693299218757545,-45.09675176256322,-45.344717940627156,-45.784833711555834,-45.99955206946561,-45.939558311928685,-46.025895051596194,-46.42404599933465,-46.80465637148803,-47.62788643782146,-48.44596794004905,-52.68785054192221,-70.99270372344176,-79.88046673397696,-79.88543607474067,-79.88895092475673,-79.89197782006774,-79.89466960799751,-79.89723955297528,-79.89971564037305,-79.9021278504029,-79.90450289298273,-79.90684168770447,-79.90913056669801,-79.91137120704101,-79.91357812904236,-79.9157398301442,-79.91781835423511,-79.91986823848833,-79.92183435923701,-79.92371978571161,-79.92553630767192,-79.9272497594075,-79.92886100003457,-79.93035890486838,-79.93172596779421,-79.9329415372395,-79.93400333925187,-79.93486697149554,-79.93553111409777,-79.93594725855088
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H003.wav,H003_seg1,H003.wav,0,-32.57289967562159,-18.061395724929888,-18.165924402273745,-22.760264607841417,-26.87207170218933,-31.0091244296027,-34.34273266933072,-36.929942417504684,-38.43694020948242,-39.98422532206478,-41.12268352682755,-42.22644250607138,-42.81790289012748,-43.665158294051444,-44.31241489055834,-44.95970452626025,-45.808599387075624,-46.858386389294914,-47.08123523152932,-47.434057957572406,-48.032901004547895,-49.273746894078265,-49.85960661627005,-50.931209256416686,-51.29617913530759,-51.61384042137987,-52.00260756274582,-52.44459117464889,-53.128019757226284,-53.44746141222295,-53.87568709152392,-54.27376306033505,-54.958879580270036,-56.031072053170995,-60.22293278445508,-78.28050381464763,-79.85647402435116,-79.87025359554416,-79.88186164986688,-79.89227642517318,-79.90159689405249,-79.91003130577263,-79.91763535265969,-79.9245081583113,-79.93075726070366,-79.93646500198741,-79.94169405739962,-79.94651268459332,-79.95098880723206,-79.9551541284133,-79.9590084182769,-79.96263514746657,-79.96600207206613,-79.96913283827544,-79.9720546278645,-79.97474608569448,-79.97721890001876,-79.97947017336854,-79.98111841340298,-79.98200290613912,-79.98276324652602,-79.98337746545133,-79.98384387913701,-79.98413562424882
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H003.wav,H003_seg2,H003.wav,1,-31.436468537249596,-17.362542375266866,-17.010295635700388,-21.227706541610345,-25.037928693166563,-29.245276322022452,-32.499042926486,-35.023979386761,-36.784760878046065,-38.067430249927746,-39.354149371421585,-40.697898580282896,-41.52664225585087,-41.75181695683431,-42.384817788167275,-43.24049008240934,-44.40000624839277,-45.38172127743611,-46.040267301155694,-46.20334128664924,-47.03868100289457,-48.281417076445685,-49.12567836097886,-49.57900734654969,-50.044734677651476,-50.51469382303609,-51.01037733954922,-51.520945964609254,-51.99332638735075,-52.10977783195961,-52.56369281310124,-52.88355652593768,-53.39783374878272,-54.410562611116774,-58.83103972861,-77.20563222875253,-79.97940250505114,-79.98454008766272,-79.98898883811522,-79.99301831282023,-79.99665226267871,-79.99999937698554,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H003.wav,H003_seg3,H003.wav,2,-32.29111380783352,-17.791776090258665,-17.872889583652793,-22.17715905159734,-26.162187311777856,-30.462516719119527,-33.861293255171226,-36.53500332183593,-38.044462194391734,-39.586657446595716,-40.92108616264429,-41.899556185106825,-42.67593747079155,-43.42801294479257,-44.00051923927321,-44.58613466971996,-45.58485322101556,-46.67926402067788,-46.94246331464885,-47.091552529499666,-47.86423083601884,-49.04158591335602,-49.72274969613514,-50.82700071790835,-51.2294061736839,-51.4109634669437,-51.90883862252476,-52.449199681897,-53.147066658251745,-53.33799669314519,-53.7043797152584,-54.2296922525814,-54.880166540252475,-56.049962799497095,-60.29637693227722,-78.24190615488497,-79.96102941571245,-79.95991060381851,-79.96088762571756,-79.96281392197552,-79.96502843792116,-79.96740023623202,-79.96980233327757,-79.97219379289265,-79.97456910112818,-79.97691511056412,-79.97921229166397,-79.98146018982008,-79.98367282304851,-79.98583877325969,-79.98693542357303,-79.98793573276258,-79.98889739787177,-79.98982149341617,-79.99071356398363,-79.99155623825216,-79.992349702126,-79.99308820169892,-79.99376282989148,-79.9943631411755,-79.99488791783642,-79.9953149125264,-79.99564345992046,-79.99584934905786
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H001.wav,H001_seg1,H001.wav,0,-38.55161899006665,-20.445179771893066,-16.962435568055003,-20.003308507939384,-26.00311257701567,-31.49370349935375,-33.64399947825842,-36.88324520837056,-37.77673901911451,-37.83174313406401,-36.70544323914841,-35.139464229506835,-36.356657768794854,-39.74705057933165,-42.089094669164744,-43.392630230556684,-44.39258560265713,-43.53422750523552,-41.34202915639491,-41.732458877007176,-39.915004438529294,-42.33028539006064,-46.85894526942982,-48.89458497146541,-49.21014089879168,-51.10147508460983,-51.53350326146975,-52.022488551591266,-51.82300210415763,-51.629121544383956,-54.1705298607024,-57.2889756133215,-59.99135423337569,-61.760882075182664,-66.1678507887886,-79.88054461377642,-79.95927632044497,-79.97452305910289,-79.98466978176964,-79.98954966167611,-79.99076151325238,-79.99196422834807,-79.99314860486443,-79.99431837328873,-79.9954808483846,-79.9966329084522,-79.99776539451759,-79.9988775904021,-79.99997568322311,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H001.wav,H001_seg2,H001.wav,1,-41.57838006121873,-22.91677974093676,-18.64109479469474,-21.27119963932531,-27.328218633035334,-32.76552974879462,-36.05259555625632,-38.80276332217933,-39.1020840420678,-39.24851058577566,-38.94344228090098,-37.60406115731137,-39.7170607651237,-42.779045307791975,-45.104796708990925,-46.02304729353059,-47.85187664214597,-46.644152945399696,-44.328009758870934,-44.606605026813114,-43.676393758561034,-46.08764474642605,-50.70344071193813,-52.330207044017946,-53.056709207587446,-54.43601972008576,-55.25593841064937,-55.49862353423899,-55.417339655233484,-55.55297823560714,-57.89672854499631,-60.64698494528597,-63.076074437242504,-64.9954207126974,-69.83840275018228,-79.9958903620615,-79.99975408669063,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H001.wav,H001_seg3,H001.wav,2,-40.798206123608125,-23.01078476290857,-19.263900617222433,-22.02098733123647,-28.037456637322784,-33.6199111017623,-36.69276499600185,-38.9819351178863,-38.4834709200293,-38.953761097062056,-38.63037899379588,-36.79123148903206,-38.33048072502795,-41.7050455029549,-44.526446225546444,-45.83581123865778,-47.16881841241515,-46.15063037769587,-43.82389045426342,-44.1276115258945,-43.3495435771514,-45.495467954979425,-49.87899320462088,-51.54584021809132,-52.25259697082755,-53.585112802087984,-54.57127616401345,-54.9271388113622,-54.71426399588732,-55.00258544522616,-57.26087586832477,-60.29462023797902,-63.03909912889201,-65.0404769457679,-69.77279744919778,-79.85806287613659,-79.8927837894504,-79.89821808839773,-79.90332101760161,-79.90848319429708,-79.91237502359465,-79.91480655751376,-79.91720195163764,-79.91956182148601,-79.92189901999882,-79.92420793365977,-79.92647171304799,-79.92869049658518,-79.93087803595458,-79.93302241178138,-79.93508538928349,-79.93712132386597,-79.9390749539391,-79.94094921609694,-79.94275579663382,-79.94446043713818,-79.94606391245189,-79.94755503033514,-79.94891622964947,-79.95012681649688,-79.9511844928557,-79.9520448496931,-79.95270658274616,-79.95312122777764
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-005 TP1_seg-1.wav,WEBSS-005 TP1_seg-1_seg1,WEBSS-005 TP1_seg-1.wav,0,-47.26525826414302,-28.008708274133614,-18.668829655644206,-17.826373824255075,-18.240444793469834,-18.681118958524436,-21.520863977898486,-21.140290768958263,-22.096414483883155,-27.999458830671927,-31.3798061525791,-34.80475278471047,-38.156541738564314,-41.710199388681154,-45.31321972851403,-46.4516008276505,-47.08116468835741,-49.190094723722815,-51.32326347745758,-55.07969509512188,-55.53179905017573,-56.33521874557675,-57.23890637772411,-57.62989075041915,-57.45484419108154,-57.753519937446235,-57.89315607269808,-59.391819598599206,-61.64335195186961,-63.41644760957298,-64.90254548416212,-66.64946410864417,-67.88795462166827,-69.88079212781957,-74.42117402454448,-79.79216324721972,-79.89647959230801,-79.91002601248236,-79.92135239949225,-79.9314659382507,-79.94048163436071,-79.94861612927376,-79.95593026033715,-79.96252553944443,-79.9685106043336,-79.97396820793506,-79.97896091181978,-79.98216375473443,-79.98429495474903,-79.98627762426528,-79.98811137414069,-79.98983779914522,-79.9914406976595,-79.99293171102268,-79.99432435538777,-79.99560787691878,-79.99678803315807,-79.99786334602223,-79.99882825563543,-79.9996748117065,-80.0,-80.0,-80.0,-80.0
